,old_data,new_data
11268,25999.0,21992.714520006906
11269,24400.0,23647.38106501079
11270,28100.0,25510.62961024698
11271,26990.0,23858.776606192114
11272,15998.0,18361.18845628784
11273,16992.0,19275.299574304372
11274,15950.0,19393.679198178463
11275,15996.0,15833.352445519995
11276,24998.0,25528.84780626069
11277,25000.0,25030.15747626382
11278,19999.0,16159.906879772665
11279,16590.0,15232.216782932868
11280,22366.0,24643.355547135463
11281,20910.0,25423.216082938714
11282,27993.0,19703.177748021437
11283,21995.0,20770.75973196607
11284,27200.0,20606.25034660753
11285,25999.0,24484.7087868792
11286,24071.0,17956.691178188892
11287,3000.0,5701.572657539509
11288,22995.0,18107.9433287282
11289,17500.0,19656.27408515569
11290,25995.0,18067.60784353898
11291,24195.0,25423.304236229043
11292,27950.0,26648.789454450598
11293,13850.0,14177.509079477051
11294,15900.0,19991.747683802154
11295,17998.0,18942.04002785124
11296,18995.0,15466.39557006117
11297,20691.0,23372.160937194945
11298,14990.0,20726.022719406523
11299,23433.0,22396.779464287218
11300,19499.0,21230.585371756228
11301,21112.0,19845.621945230523
11302,29276.0,23780.68099624198
11303,23063.0,24617.097312023165
11304,26222.0,24152.082606671145
11305,24847.0,19791.495280243922
11306,23995.0,25794.414403178962
11307,12490.0,15902.679207605077
11308,23203.0,23911.14177418314
11309,16523.0,22954.06838984904
11310,18597.0,19201.32127895602
11311,25172.0,21230.844072611537
11312,12295.0,19336.579017091077
11313,26997.0,22315.224600743037
11314,21891.0,25445.43954285374
11315,28200.0,24032.89931173576
11316,19404.0,22359.741147379857
11317,9595.0,11875.142138757743
11318,27288.0,18361.879919178085
11319,17995.0,22377.430434888694
11320,9500.0,13540.04819875746
11321,28981.0,21355.698280170327
11322,15676.0,18872.97110053245
11323,22990.0,23255.582928142045
11324,28995.0,24523.35166071984
11325,9995.0,14295.44128566864
11326,23396.0,22595.906652216334
11327,22914.0,23250.649021495832
11328,23450.0,21021.66032127966
11329,28999.0,21549.977078285767
11330,23058.0,22883.79169197078
11331,19998.0,22495.10184763791
11332,29850.0,21125.173772510374
11333,28788.0,20977.664958957117
11334,22764.0,23105.27485797624
11335,10350.0,14942.178482076386
11336,28500.0,18642.422408440616
11337,20600.0,24560.819949483033
11338,26990.0,24681.42785111931
11339,26000.0,21126.994095767383
11340,15688.0,17082.875659236684
11341,17494.0,19155.69663055986
11342,28200.0,23859.978561639786
11343,29990.0,22190.35199420969
11344,20875.0,24132.276875657728
11345,14999.0,19015.433770562522
11346,25689.0,24004.72759917914
11347,20998.0,20700.784005273366
11348,12994.0,19945.794755219948
11349,9985.0,15548.066850536736
11350,19499.0,23839.05701367231
11351,28832.0,24735.103696963983
11352,14895.0,18271.241560093127
11353,24998.0,24675.22726006969
11354,23996.0,23281.06057371176
11355,19999.0,21631.487905578455
11356,25500.0,23577.826665284112
11357,24900.0,15034.906226054532
11358,24499.0,22732.428319553845
11359,16986.0,18786.01629434945
11360,11999.0,14380.405825875001
11361,28995.0,21405.29535253113
11362,25132.0,25158.986490535783
11363,23995.0,16548.837070774985
11364,23990.0,21938.904723027023
11365,20995.0,20017.584662550595
11366,18810.0,23571.350826712325
11367,27900.0,18276.20363043691
11368,26199.0,24180.68160324893
11369,26900.0,25559.82244536979
11370,20900.0,22929.1644025899
11371,19999.0,21510.13282279321
11372,13990.0,17059.35654726345
11373,22391.0,23061.712564262096
11374,10900.0,10733.518527462846
11375,18446.0,21682.595157087315
11376,29991.0,27763.750603132183
11377,25100.0,24456.343444112455
11378,29075.0,23912.031950880773
11379,24857.0,24593.846569266636
11380,19900.0,16882.984608049737
11381,6500.0,5500.161086494802
11382,10495.0,10638.8111390532
11383,24320.0,20961.075958170928
11384,21647.0,22669.14910286409
11385,29988.0,23540.856798769673
11386,15717.0,20091.13803094509
11387,13400.0,17882.41055369936
11388,24707.0,22823.5142869174
11389,25990.0,23079.27008066117
11390,26888.0,24391.33533299784
11391,19888.0,19329.12110760319
11392,9999.0,13630.404598664958
11393,18999.0,22386.810603433987
11394,16990.0,16736.30858521536
11395,2650.0,10631.645255427109
11396,27499.0,22951.314202811103
11397,24929.0,21692.750011902535
11398,20590.0,21949.985208994476
11399,29995.0,23654.336779958336
11400,8000.0,16101.982882612618
11401,23698.0,18826.934188085375
11402,16950.0,18452.44048414589
11403,6750.0,7750.410918232985
11404,17995.0,18767.523964763852
11405,19600.0,26926.00862749247
11406,23661.0,24714.113166658906
11407,6995.0,7943.4469088767655
11408,22900.0,24618.947242932394
11409,24000.0,20999.127308711642
11410,20999.0,26061.112132643815
11411,29988.0,22255.71985748643
11412,25998.0,24338.502224644646
11413,23988.0,21894.497863413766
11414,26501.0,20195.94762027636
11415,4950.0,11586.233187248232
11416,19990.0,16741.337735462235
11417,29399.0,24657.94080979284
11418,17971.0,11320.452533984091
11419,27218.0,24538.244871439645
11420,17849.0,25368.8081893411
11421,20900.0,24273.489913414232
11422,15499.0,19640.899025733117
11423,18434.0,21415.309408859815
11424,14995.0,19958.483058280777
11425,20250.0,22541.248227696167
11426,22900.0,22675.77467278787
11427,21996.0,24578.4288002064
11428,22238.0,25950.902302462142
11429,22500.0,24857.98335345788
11430,14133.0,19221.959792602574
11431,17753.0,23231.76129664993
11432,17999.0,22840.96222655638
11433,29682.0,23958.278918100288
11434,23999.0,24324.04292337387
11435,25895.0,21576.523487038212
11436,16985.0,19332.5319903302
11437,25700.0,23897.692335092695
11438,16998.0,19087.217252335744
11439,29990.0,26098.60905715404
11440,26999.0,24722.72404937283
11441,21000.0,18157.403304632287
11442,27680.0,27774.708274996607
11443,21590.0,23519.978236341383
11444,20900.0,24644.292180580785
11445,10500.0,13865.637147401227
11446,24929.0,23797.50880922703
11447,23469.0,23973.49443833134
11448,27000.0,25091.61727435235
11449,22998.0,19300.509960748255
11450,22920.0,20521.025775833055
11451,19800.0,20767.968532861443
11452,24988.0,21028.35678059631
11453,27954.0,25080.01100586797
11454,19990.0,18803.704181116074
11455,17361.0,20714.202962709125
11456,22922.0,24320.60379472375
11457,9995.0,14816.277108276496
11458,21357.0,21126.52515159198
11459,22699.0,24598.037933499087
11460,20895.0,20602.31840629247
11461,13995.0,17670.92968161474
11462,26000.0,17856.842757099075
11463,11499.0,17577.008876831038
11464,26998.0,24259.705322441412
11465,27895.0,19298.212397047784
11466,20900.0,24578.250118550844
11467,2000.0,27836.800628129626
11468,17999.0,19925.67734466307
11469,24995.0,23861.42058094102
11470,24287.0,23830.63793395972
11471,14395.0,10092.227912259521
11472,9462.0,16941.72393175587
11473,17400.0,23256.624837203883
11474,24998.0,18239.442007181002
11475,24550.0,21581.01464756811
11476,29370.0,28051.769318834413
11477,19990.0,20558.927907003323
11478,22940.0,28126.209860198433
11479,23991.0,27927.020925624296
11480,20610.0,28009.690409302944
11481,17995.0,17521.423763989937
11482,20150.0,24352.560080416035
11483,25178.0,23735.117352585075
11484,29397.0,22631.80079515674
11485,13499.0,19643.06188878999
11486,21550.0,24150.32270563068
11487,23950.0,20724.874769147485
11488,24288.0,24748.39351676614
11489,9700.0,19486.26501247147
11490,22999.0,25245.92685360927
11491,24468.0,21891.119234352373
11492,17500.0,20757.288522525458
11493,28990.0,24207.801265136106
11494,16995.0,13759.744417956332
11495,29718.0,21121.131074835546
11496,23988.0,21787.680195353692
11497,12150.0,17543.929691236
11498,15490.0,15830.9107839223
11499,26489.0,19801.38271398307
11500,28888.0,23721.07190700271
11501,26500.0,25812.74245611392
11502,9995.0,16428.864116881043
11503,18494.0,23776.957689492498
11504,21168.0,24121.848527509486
11505,21484.0,25587.530133866705
11506,24977.0,21779.234813776333
11507,29563.0,24296.195295289624
11508,12995.0,14334.249206305481
11509,22995.0,20528.117857102305
11510,26000.0,26168.613650398795
11511,19738.0,19992.526550863404
11512,17990.0,22715.141032378888
11513,23998.0,24915.252838924993
11514,24994.0,25033.544573300052
11515,13893.0,20099.14194211294
11516,15995.0,18993.502321888227
11517,28811.0,25108.692775090225
11518,20950.0,24566.756164398277
11519,21000.0,23653.244530246826
11520,29894.0,23818.002251272555
11521,13297.0,21348.748972412664
11522,28161.0,24717.642664489336
11523,23031.0,24413.428786505247
11524,28143.0,24604.119918840937
11525,7395.0,12866.28305266006
11526,18702.0,20768.67011076049
11527,25897.0,22591.218048130395
11528,29999.0,17562.888263441622
11529,20248.0,20249.33627837361
11530,26999.0,22261.650022299495
11531,14899.0,18754.103509653592
11532,17993.0,21374.38209638954
11533,10999.0,4546.682211906882
11534,24398.0,24104.18431866588
11535,23240.0,28052.336146601243
11536,13299.0,11285.958449656144
11537,27661.0,25185.6114246957
11538,29797.0,24865.320268247044
11539,10226.0,14835.667618440464
11540,18995.0,21598.157375366893
11541,24898.0,21843.29330699751
11542,26579.0,28687.391401577974
11543,8995.0,13873.965203782544
11544,21999.0,15836.141850619344
11545,28998.0,25261.309373355936
11546,17998.0,7842.875337481033
11547,24995.0,23577.532516549807
11548,21369.0,23111.333118369803
11549,16450.0,20823.80310616619
11550,28998.0,22110.408745517023
11551,29999.0,18529.9342151382
11552,26889.0,25571.12709881435
11553,21555.0,20536.380785980728
11554,22995.0,16102.483072304633
11555,21490.0,24447.543039064854
11556,12488.0,17178.296719416045
11557,22985.0,21845.096720370697
11558,7495.0,9887.194645032752
11559,18500.0,16828.005367164966
11560,24995.0,20472.237510901876
11561,23988.0,21470.669482709374
11562,18900.0,23086.930017125094
11563,23440.0,22130.76012982917
11564,23000.0,16956.12535551563
11565,6299.0,13035.385897652013
11566,12498.0,23470.293214655947
11567,10900.0,8744.849148806883
11568,26491.0,22699.220359865343
11569,23410.0,28076.622847344493
11570,21955.0,24737.39372217655
11571,8425.0,13233.020395290805
11572,20999.0,23912.18047089572
11573,14898.0,13284.53112245514
11574,26880.0,24779.35725442553
11575,21995.0,25754.58507369156
11576,22999.0,21592.53022009204
11577,14490.0,17651.607937515015
11578,26495.0,22966.371420584153
11579,24987.0,24565.09392108745
11580,25590.0,23539.13992858352
11581,27998.0,22641.31857652357
11582,26364.0,22837.84779397142
11583,29995.0,18801.05642028828
11584,27222.0,22871.653689364903
11585,24997.0,25183.09250200377
11586,28205.0,27939.151036388008
11587,2977.0,8952.599749926245
11588,28999.0,26595.46395405382
11589,27987.0,24114.371039393824
11590,22895.0,23631.13591756276
11591,15994.0,17113.61224552989
11592,10975.0,17951.097345334245
11593,28393.0,23173.082367456984
11594,28995.0,20770.337584566325
11595,29500.0,21660.10130882822
11596,29355.0,25360.20882693841
11597,29000.0,23963.98385475902
11598,17995.0,18273.435624075588
11599,9994.0,12571.418556510238
11600,28988.0,23402.728466890054
11601,27990.0,21602.34088778426
11602,29995.0,14844.147162332665
11603,12990.0,9464.735013334313
11604,27010.0,27925.529104432324
11605,21999.0,24113.052089677192
11606,27627.0,23987.839946565684
11607,26495.0,25375.590804452542
11608,19990.0,19444.627999949036
11609,25000.0,23411.347165270243
11610,7225.0,7495.837371122558
11611,18500.0,14511.02810359886
11612,12975.0,14172.03586660535
11613,19995.0,20710.533668079413
11614,24895.0,25170.354650044814
11615,9495.0,12367.317613621475
11616,20700.0,24510.884961972013
11617,29999.0,20909.91250873939
11618,21645.0,28774.056087529054
11619,15000.0,19532.92915339931
11620,16500.0,22266.92742663226
11621,21000.0,18121.591148133622
11622,29577.0,26905.65944392816
11623,24625.0,22622.35177486809
11624,26995.0,24708.360736263217
11625,27353.0,26137.441571618197
11626,16000.0,18614.407684818143
11627,24499.0,19745.162993478123
11628,22578.0,23662.96239244961
11629,16995.0,14412.379771652399
11630,22459.0,24524.707424219698
11631,24988.0,22230.504285095958
11632,29424.0,27946.66910073301
11633,5999.0,9561.319166990928
11634,28942.0,24233.747022414114
11635,10323.0,16141.230215158546
11636,28984.0,23217.394229236525
11637,2500.0,4763.61989925988
11638,14681.0,16777.21058012545
11639,25849.0,25772.25467454805
11640,5900.0,10819.931582368212
11641,27989.0,19576.22084376146
11642,8999.0,16636.493604413932
11643,25000.0,25528.11676101596
11644,27995.0,22698.59600905073
11645,20995.0,23157.815574737964
11646,15401.0,12210.957438042155
11647,18700.0,17742.713538930984
11648,20895.0,24662.859610921238
11649,5599.0,10409.327952674124
11650,17990.0,16935.292811437277
11651,12991.0,15453.430282066576
11652,27840.0,28799.78441328765
11653,26400.0,24551.150469885673
11654,25995.0,24805.420083813136
11655,23400.0,23067.28570309491
11656,26487.0,23419.02125624614
11657,13995.0,17376.195914550684
11658,15995.0,19334.861572959693
11659,11699.0,19695.124579015188
11660,26635.0,25946.805500280578
11661,23200.0,24268.02196288365
11662,9985.0,11676.311686322559
11663,21999.0,23909.126728382893
11664,25100.0,25541.018994986312
11665,21990.0,21387.97114989464
11666,26853.0,26313.132353686262
11667,29981.0,24812.405236070976
11668,25692.0,24082.701914968202
11669,24500.0,18702.35613759933
11670,26355.0,22949.323271689704
11671,29995.0,23882.266960868146
11672,23200.0,23694.1607882455
11673,25998.0,18777.41703228955
11674,26676.0,21101.687262263382
11675,23691.0,25607.650476278737
11676,11981.0,18011.335620242637
11677,29475.0,27985.388773862505
11678,16492.0,20920.950108596822
11679,28979.0,24726.340760072228
11680,19990.0,22647.887442984153
11681,19499.0,23532.434622148052
11682,25300.0,24020.758164071245
11683,26200.0,25861.12937164842
11684,10991.0,16545.082790718414
11685,27650.0,20979.134418559726
11686,20444.0,24528.805133383023
11687,26802.0,24009.212810772937
11688,19902.0,20737.149870421505
11689,28495.0,21332.920524109155
11690,11968.0,19472.48267289833
11691,21998.0,25427.968121023616
11692,29668.0,23705.684408378787
11693,15470.0,17146.698612547712
11694,28500.0,23674.99852149631
11695,16300.0,20741.51380342082
11696,11990.0,15279.982099097455
11697,6447.0,12967.153029779438
11698,20495.0,17064.5484283946
11699,21250.0,19030.314728390425
11700,20745.0,23660.21207334427
11701,14950.0,20020.90328451991
11702,25680.0,23917.439463224728
11703,19999.0,21632.896484372905
11704,17968.0,20927.13719691336
11705,23795.0,23795.459088318283
11706,11998.0,18363.771500232397
11707,5000.0,7866.524903689744
11708,19900.0,18794.551488921512
11709,13239.0,18558.28594332724
11710,21875.0,24735.53787096264
11711,12000.0,19667.557153827278
11712,15672.0,19584.198790539056
11713,21500.0,22653.162424850278
11714,22980.0,20717.74965699576
11715,6993.0,14679.8512419865
11716,23875.0,28731.243368156487
11717,16989.0,19971.034145387122
11718,28998.0,20865.008868958335
11719,19995.0,22511.528968410566
11720,18999.0,23722.824767866405
11721,21240.0,28634.741529145977
11722,16750.0,16611.919734949945
11723,25988.0,17205.41867556912
11724,29824.0,22823.107605719473
11725,28697.0,27404.74491585302
11726,28975.0,23065.948575079907
11727,28363.0,24472.89560233755
11728,22590.0,20743.108063752297
11729,18495.0,20458.306823690888
11730,17990.0,20509.678913690383
11731,20900.0,24415.538946905406
11732,13995.0,18827.139529682463
11733,14388.0,17103.473124848446
11734,12994.0,13724.916952729458
11735,24012.0,22677.384384858888
11736,28671.0,23627.104745066026
11737,21992.0,21707.93777936534
11738,25332.0,18871.427440199303
11739,14995.0,19238.983192244545
11740,29787.0,21817.247339361813
11741,18189.0,16077.238892106107
11742,28995.0,25811.03890444315
11743,14499.0,18663.281569291838
11744,22100.0,23299.821184722474
11745,2999.0,9424.25059147831
11746,19674.0,21516.44066829607
11747,17990.0,21867.023108882597
11748,13990.0,16739.11227198597
11749,10000.0,17832.486545766005
11750,14499.0,20420.070238007465
11751,24298.0,22126.372962107416
11752,23000.0,24897.4573063415
11753,27741.0,22995.861526562367
11754,19800.0,23576.125697894488
11755,18998.0,18734.190316246124
11756,21850.0,22886.913810359314
11757,17995.0,18006.1436242247
11758,23400.0,24971.960928639397
11759,18900.0,23293.936607826967
11760,23990.0,24775.034948725253
11761,22988.0,20232.320811978076
11762,17489.0,16610.673918202054
11763,27250.0,25262.40849112533
11764,22467.0,20938.458566327114
11765,16499.0,16509.280564213637
11766,26995.0,17850.74816301884
11767,8895.0,11342.427310129162
11768,23999.0,24874.785681707785
11769,22500.0,26272.242622677004
11770,15500.0,13164.07296768506
11771,23335.0,28089.567265773192
11772,24995.0,19435.133916327963
11773,18590.0,21053.359925396973
11774,26999.0,21579.968726777006
11775,22885.0,27826.324744614074
11776,14495.0,12492.924337626435
11777,29800.0,25361.675096888095
11778,27696.0,24675.00815881067
11779,22190.0,24559.841382801067
11780,25457.0,23006.8598451633
11781,5999.0,10470.502409997862
11782,25995.0,19091.438213574933
11783,20981.0,23203.749753700336
11784,25500.0,27212.477545047645
11785,24795.0,16327.249711130746
11786,20550.0,23440.4993320012
11787,18888.0,23072.864844874945
11788,26887.0,20438.45150258066
11789,23900.0,20530.25645507034
11790,20474.0,23172.54771560547
11791,26096.0,25882.010157218436
11792,20500.0,20489.731561986264
11793,15495.0,14704.81010402157
11794,25997.0,25468.49073650944
11795,13995.0,17600.36248460901
11796,24995.0,25541.32065740903
11797,25684.0,25181.189169632737
11798,23671.0,24767.8880735517
11799,10200.0,10254.10142361978
11800,28135.0,23447.28851391445
11801,15995.0,8503.384792862693
11802,20995.0,22184.250079139834
11803,21090.0,23086.65638194559
11804,18990.0,22491.681405880954
11805,20999.0,17982.10253953864
11806,26650.0,22004.335882354295
11807,19998.0,21985.809244547738
11808,18500.0,20001.46982509829
11809,29259.0,23201.721649883082
11810,13995.0,17437.370739690727
11811,17350.0,21577.147124055773
11812,28995.0,23828.015569637064
11813,23900.0,25265.349642057903
11814,24333.0,24461.279053222854
11815,18500.0,15615.222236376256
11816,8995.0,15578.774862818187
11817,26495.0,24127.393759896513
11818,27355.0,20368.78792889812
11819,28418.0,17436.987274544546
11820,26499.0,24250.0644976974
11821,29990.0,25207.451356253354
11822,29659.0,24578.182149374392
11823,23988.0,21525.509842436062
11824,27995.0,25368.322394211777
11825,18999.0,24273.26684588543
11826,26470.0,23795.390963227022
11827,25792.0,19502.598204090027
11828,12872.0,21998.33422325505
11829,8850.0,11341.341892551165
11830,15675.0,14207.074371981202
11831,12990.0,17572.987941802246
11832,19995.0,23629.427743442124
11833,14990.0,18759.28551886347
11834,22450.0,23993.220978151076
11835,24499.0,17292.859811719507
11836,19001.0,19157.173865627963
11837,15999.0,20375.697341871215
11838,27999.0,20645.575034242356
11839,23977.0,21019.457981983665
11840,12977.0,17599.077258501202
11841,22283.0,18225.84501136234
11842,14995.0,17732.866900371388
11843,28999.0,22297.713993439917
11844,27730.0,25699.545231769793
11845,16500.0,19783.837081113597
11846,25499.0,23963.678097026655
11847,10999.0,17109.455775554758
11848,24100.0,23863.29453610326
11849,24000.0,24575.14525469928
11850,7900.0,12988.987433517119
11851,11990.0,16740.31836551847
11852,6999.0,12687.022619627649
11853,23412.0,20616.684604323702
11854,18904.0,22792.234620640986
11855,21500.0,24730.39111744729
11856,22631.0,24638.401747934055
11857,19990.0,21246.18666168512
11858,18990.0,19016.210370755987
11859,5201.0,11647.727673486806
11860,12500.0,16431.99922169326
11861,28653.0,22106.212297776714
11862,28975.0,27197.561488109874
11863,27599.0,24883.496511041885
11864,8950.0,15663.095002590679
11865,17995.0,20798.77598984097
11866,15395.0,20616.015007674694
11867,11995.0,16124.9469919384
11868,19199.0,23311.932879862143
11869,21590.0,21608.60287230392
11870,19185.0,22943.372633347986
11871,20990.0,17433.693272932433
11872,28000.0,21130.43010880798
11873,24900.0,20980.018446020316
11874,28998.0,22524.20836593304
11875,24322.0,20522.287784571294
11876,27416.0,24474.86052449909
11877,21841.0,19423.356185466284
11878,29495.0,24875.817839022027
11879,18995.0,17747.467459518928
11880,21075.0,21366.95316207013
11881,23995.0,22328.271329681156
11882,25990.0,24625.871370108332
11883,7304.0,14188.58086882974
11884,19900.0,19014.048975992715
11885,29995.0,23559.964122001315
11886,21500.0,24748.65287569305
11887,28395.0,28654.604968060507
11888,23993.0,24627.680090746144
11889,13590.0,15096.47721027187
11890,27987.0,25630.831083282363
11891,7450.0,15217.932899604551
11892,16200.0,18825.148727857508
11893,29998.0,18606.295247119153
11894,22509.0,24323.58722917526
11895,24999.0,24524.03655250324
11896,27500.0,25088.40437723766
11897,15800.0,19942.02020081249
11898,21000.0,21419.808214387624
11899,28000.0,21641.624146292685
11900,24986.0,21904.813485109014
11901,22078.0,24212.920629000524
11902,13888.0,19674.793921679724
11903,27999.0,19159.522082827752
11904,13290.0,8454.455677452963
11905,12000.0,17288.802436147118
11906,20990.0,23385.380403569667
11907,8995.0,15404.58764598379
11908,20990.0,22240.53048731666
11909,15927.0,16397.865753971273
11910,9980.0,17738.944625236792
11911,16895.0,19629.47365443851
11912,9052.0,13513.723807116738
11913,27300.0,24368.22747133905
11914,17990.0,18461.270236790646
11915,19995.0,21679.25778495823
11916,23911.0,20705.644020683365
11917,9500.0,17308.566304371925
11918,26990.0,22908.27626447822
11919,12590.0,17430.55837463471
11920,13898.0,19210.726627507713
11921,25692.0,22760.36561682122
11922,25786.0,5995.693154014647
11923,18495.0,22836.002066673012
11924,20000.0,16115.805318495492
11925,11949.0,13812.078774800058
11926,9490.0,4942.422195989639
11927,8894.0,13494.298912706785
11928,21442.0,19898.94999843859
11929,26888.0,23305.8792457995
11930,26389.0,25508.13852381287
11931,6495.0,13332.164696661988
11932,19900.0,20267.811380079715
11933,14995.0,13137.285396343097
11934,19500.0,23392.58112847805
11935,5999.0,12803.57855874789
11936,21950.0,24824.26522056153
11937,27998.0,20323.91962449462
11938,10980.0,15801.449153243564
11939,8995.0,10516.233956829645
11940,29999.0,18777.28224856127
11941,24261.0,22158.34113252582
11942,27895.0,24124.996175715467
11943,19900.0,18352.866353999823
11944,20988.0,23163.361609649146
11945,26220.0,28864.939646797488
11946,21499.0,23673.61658279714
11947,22515.0,23048.936379445717
11948,29895.0,25650.352871407755
11949,12673.0,17297.06705593504
11950,18990.0,20314.787011095555
11951,19577.0,21634.64028970711
11952,21995.0,24484.90323042893
11953,18990.0,17172.49862378696
11954,24999.0,19360.06985003967
11955,11750.0,13838.52034254116
11956,22988.0,25527.237706945976
11957,23999.0,24534.254466947168
11958,29293.0,24180.06788156391
11959,29183.0,25958.901299181394
11960,11590.0,18088.316055814736
11961,22698.0,23928.264144041343
11962,23800.0,24940.369047903223
11963,23920.0,26127.944878409384
11964,18100.0,22892.108243848663
11965,6399.0,14527.665977864759
11966,25000.0,24583.538409770466
11967,20295.0,24365.92991861701
11968,27540.0,26420.1042000656
11969,18995.0,13976.505892574554
11970,19910.0,17347.3736276736
11971,14995.0,12820.020897005452
11972,24895.0,23140.309280626476
11973,29900.0,24470.700299168704
11974,27590.0,21980.755658262875
11975,24995.0,20585.527886637254
11976,16995.0,17942.366724469233
11977,18499.0,22088.312352117617
11978,27000.0,18758.612263599876
11979,18995.0,12837.994658974232
11980,20970.0,18960.88953887578
11981,15995.0,19769.419943420682
11982,22995.0,24264.59301509615
11983,18027.0,21301.45948286401
11984,28995.0,23975.19987903838
11985,25495.0,19452.92914170306
11986,12990.0,18110.785789023153
11987,21995.0,24571.27973352652
11988,18450.0,18710.655788458418
11989,24718.0,21756.219373299275
11990,17998.0,19624.43196557276
11991,21890.0,22484.873121472076
11992,20863.0,24568.36037447257
11993,13495.0,14305.508362582186
11994,19000.0,21819.15196134895
11995,23335.0,28084.12906564027
11996,13991.0,16240.872681070585
11997,23336.0,22976.502724752063
11998,24000.0,24598.544000863098
11999,15000.0,16521.520401521586
12000,20880.0,23939.87706447346
12001,14271.0,17872.05072527309
12002,22998.0,20576.84661719948
12003,16500.0,17766.3928530314
12004,29608.0,23884.611709767487
12005,16900.0,22012.390966443345
12006,12500.0,18503.95853248681
12007,11995.0,16446.6352311715
12008,21993.0,24311.950557403732
12009,27988.0,23024.900965096196
12010,27499.0,20907.577469310258
12011,25360.0,20204.08819970931
12012,19900.0,19413.621004360262
12013,21998.0,20872.03394944733
12014,14796.0,19722.764408553252
12015,28900.0,9921.020927504636
12016,21999.0,16921.62006724393
12017,23999.0,17209.433164841495
12018,11989.0,18357.883340959204
12019,14470.0,18058.415812781546
12020,14016.0,19805.61773845507
12021,26500.0,24870.625757926842
12022,20998.0,21022.924493876286
12023,25610.0,18731.790241695242
12024,22988.0,24264.79341805773
12025,21800.0,25554.401240536245
12026,13500.0,18044.917205744656
12027,27250.0,23718.691704645753
12028,25281.0,23850.530054779723
12029,29990.0,25938.43079958833
12030,24526.0,24826.085039532976
12031,5500.0,11872.03370625549
12032,25078.0,28773.876007919665
12033,6950.0,12875.002735018032
12034,20000.0,17484.229620966827
12035,25990.0,21916.053347852547
12036,14993.0,17665.237526285928
12037,10995.0,16530.583444363438
12038,15990.0,22498.90509525733
12039,18999.0,11990.163453860907
12040,8995.0,11689.75892026024
12041,24897.0,25189.851939472836
12042,22901.0,23218.01082928013
12043,4994.0,12934.322430941509
12044,28187.0,23518.533432782628
12045,22500.0,19187.283935245825
12046,24081.0,18693.646629737923
12047,19989.0,24051.630943871336
12048,20995.0,20588.412210316164
12049,24439.0,25043.58641087264
12050,16799.0,20006.766595302382
12051,20990.0,15259.482393013313
12052,7500.0,16656.058759819716
12053,11795.0,13542.80449346616
12054,27477.0,22537.007178445114
12055,19161.0,21849.921749391593
12056,19995.0,17594.63533115806
12057,24988.0,22546.29700806411
12058,14993.0,15235.469772879267
12059,20585.0,28586.067181942053
12060,19900.0,26805.360530761303
12061,15990.0,19226.270299478667
12062,19600.0,24506.55932759866
12063,20499.0,21102.996099957963
12064,25977.0,17521.073807160603
12065,15955.0,17888.823713470018
12066,21590.0,21318.3745928898
12067,20995.0,21352.022768931696
12068,18994.0,19150.524112456944
12069,21518.0,21373.304204307264
12070,27526.0,23444.87183115282
12071,20762.0,22849.84166703862
12072,16000.0,19166.76118580089
12073,20850.0,24393.57362981653
12074,15590.0,17896.068780994276
12075,21639.0,22432.563724757172
12076,19990.0,21647.90685016103
12077,14191.0,19221.953425480053
12078,23535.0,28575.4217422395
12079,23690.0,19587.464306903305
12080,27998.0,24823.719599676784
12081,27959.0,25045.04793804721
12082,22200.0,25624.411111023044
12083,16994.0,13149.144346970832
12084,28471.0,27742.442723604385
12085,22250.0,24536.445652044844
12086,23995.0,24282.58256832231
12087,28925.0,25502.641795077594
12088,19995.0,18816.01899154624
12089,24062.0,24072.4962835731
12090,20039.0,20119.81476492202
12091,25772.0,24570.857495416887
12092,26805.0,28084.2830393489
12093,23566.0,23320.13649856695
12094,23590.0,19001.431944021955
12095,12995.0,16925.120706800604
12096,28807.0,27999.971995537868
12097,22495.0,19405.108720274176
12098,16985.0,19708.35456205043
12099,15900.0,14880.461833104026
12100,29598.0,22146.62547658314
12101,11500.0,18801.99036258273
12102,24400.0,22047.34900665749
12103,22988.0,23464.572532067774
12104,19590.0,20802.708196849795
12105,1000.0,27972.640323484782
12106,28350.0,27437.737797113834
12107,21995.0,15274.106305548688
12108,22799.0,24586.93903334695
12109,25999.0,24020.90742083057
12110,27998.0,17676.769103302388
12111,23990.0,20871.6128760383
12112,28900.0,23390.897331175627
12113,28990.0,17126.42665193579
12114,10369.0,9330.193880902603
12115,29899.0,18549.380607536994
12116,24999.0,25553.079699538415
12117,21998.0,26725.73044911027
12118,25499.0,25365.23254067474
12119,15499.0,17979.647113966057
12120,22200.0,24578.936390129616
12121,24281.0,24692.168486240087
12122,17400.0,18916.325297715375
12123,22500.0,24513.81511901156
12124,13590.0,19368.73621666734
12125,22333.0,24594.326818404486
12126,23000.0,22525.04903145763
12127,25400.0,24713.48151503573
12128,15494.0,16877.03999480582
12129,25400.0,20465.595593608916
12130,15991.0,19661.529877659166
12131,12895.0,11598.825751124648
12132,17500.0,24742.637467577588
12133,19500.0,23027.68862162321
12134,19992.0,19423.4821921587
12135,22800.0,24675.616955394158
12136,16985.0,13629.199181195581
12137,19491.0,17419.319476868957
12138,21988.0,19051.387182218255
12139,29999.0,20342.096303509083
12140,18990.0,20596.873438877286
12141,29690.0,25129.88690832304
